transcript_id	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0330016	0	0	0	0	0	0
FBtr0330018	0	0	0.5	0.5	0.5	0
FBtr0330019	10.24	3.51	0	59.09	9.38	9.41
FBtr0330023	1	0	1	0	0	2
FBtr0330024	0	0	0	0	0	0
FBtr0330025	10572.04	4626.93	6640.4	12693.46	5532.58	5178.16
FBtr0330026	980.33	143.66	140.29	1099.42	176.34	180.44
FBtr0330027	0.45	0	0	528.45	0	0
FBtr0330028	3.43	1.19	1.18	2.59	0	1.16
FBtr0330029	0	10.5	0	23.66	9	3.5
FBtr0330030	5.49	0	0	0.79	0	0
FBtr0330032	0	0	4.67	0	0	0
FBtr0330033	0	0	0	0	0	0
FBtr0330034	12.81	1.03	8.19	3.78	3.08	0
FBtr0330035	0	0	0	0	0	0
FBtr0330036	0	0	0	0	0	0
FBtr0330037	571.9	195.5	273.5	697.5	216.5	197.5
FBtr0330039	473.42	231.36	301.24	826.3	269.15	260.32
FBtr0330040	0	0	0	0	0	0
FBtr0330041	0	0	0	8.73	0	0
FBtr0330042	3	0	0.5	0	0	0.5
FBtr0330043	187.84	0	0	247.1	0	0
FBtr0330044	236.03	74.44	72.21	317.02	118.04	90.81
FBtr0330045	121.63	59.66	63.67	202.57	50.96	49.05
FBtr0330046	262.54	59.28	90.88	70.74	34.44	75.34
FBtr0330047	1694.99	189.4	295.35	1337.92	295.49	225.5
FBtr0330048	15.92	0	0	114	16.5	16.51
FBtr0330049	731.81	137.13	171.94	539.45	166.88	116.15
FBtr0330050	3.92	0	0	2.34	0	0
FBtr0330051	305.14	0	0	0	0	0
FBtr0330053	137	49	55	163.59	75	46
FBtr0330054	1566.25	1233.03	1068.65	3428.88	2556.09	2645.75
FBtr0330055	0	0	0	0	0	0
FBtr0330056	0	0	0	0	0	0
FBtr0330057	3.19	0	2	8	0	0
FBtr0330058	1.9	0.5	0	0	0	1
FBtr0330059	0.51	0	0	0	0	0
FBtr0330060	730.9	266.89	331.98	787.77	211.93	241
FBtr0330061	479.62	178.61	231.8	444.9	145.5	139.67
FBtr0330062	428.19	98.6	133.81	594.1	256.38	164.02
FBtr0330063	497.5	233.45	335.15	717.49	174.88	236.27
FBtr0330064	24.97	15.64	14.03	35.95	0	0
FBtr0330065	279.57	83.7	225.87	211.07	182.67	214.94
FBtr0330066	228.79	36.96	76.92	322.67	138.19	47.92
FBtr0330067	994.73	391.95	541.8	1331.75	654.82	496.96
FBtr0330068	593.63	141.63	178.69	513.03	162.71	114.11
FBtr0330069	1	0.5	1	0.5	0	0.5
FBtr0330070	0	0	0	0	0	0
FBtr0330071	0	0	0	0	0	0
FBtr0330072	3.5	0	2	6.5	2	1
FBtr0330073	22.82	4	1	17	3	2
FBtr0330074	5.1	0	0	0	0	0
FBtr0330075	0	0.5	0	0.5	0	0.5
FBtr0330076	216.72	30.28	41.48	117.84	13.61	69.95
FBtr0330077	8.82	0	1.5	22	0	0
FBtr0330078	137.8	43.93	65.24	125.27	45.94	50.95
FBtr0330079	240.5	82.5	116	272	96	104
FBtr0330080	2.85	2	3.49	5.63	2	1.5
FBtr0330081	2.33	0.67	0.33	3	0.67	0
FBtr0330082	0.5	0	0	0	0.5	0
FBtr0330083	1	1	0.5	0.5	1	0
FBtr0330084	390.25	338.82	256.29	1237.69	205.07	89.2
FBtr0330085	706.98	127.43	137.64	540.38	91.54	117.51
FBtr0330086	2.5	0.5	0	2.5	1.5	0.5
FBtr0330087	0	0	0	0	0	0
FBtr0330088	0	0	0	0	0	0
FBtr0330089	657.48	0	0	69.95	0	0
FBtr0330090	23.41	0	15.93	0	0	0
FBtr0330091	0	0.5	0	0	0.5	0.5
FBtr0330092	0	0.5	0	0	0.5	0.5
FBtr0330093	90.8	17.59	0	0	0	0
FBtr0330094	0.5	0	0	0	0.5	0
FBtr0330095	210.93	66	92	246.79	67	64
FBtr0330096	1468.38	717.84	823.19	1490.68	337.87	590.25
FBtr0330097	5549.9	1533.64	2491.37	5761.03	1842.21	1399.32
FBtr0330098	200.99	272	563.92	811.35	497.53	396.26
FBtr0330100	0	0	0	113	0	0
FBtr0330101	0	0	0	0	0	0
FBtr0330102	9.5	4.5	2.5	11	1	2.5
FBtr0330103	2308.63	1494.94	2287.72	3953.84	1689.17	1606.75
FBtr0330104	17.92	18.55	54.45	21.28	37.73	0
FBtr0330105	0.14	0	0	0	0	0
FBtr0330106	1617.66	285.95	291.3	1901.89	409.36	206.67
FBtr0330107	73.76	18	25.5	58.5	20	15
FBtr0330108	0	1	0	0	0	0
FBtr0330109	7	0	2	13	7	2
FBtr0330110	0	0	0	0	0	0
FBtr0330111	0	0	0	0	0	0
FBtr0330112	0	1	0	0	0	0
FBtr0330113	2092.15	457.83	482.51	1707.84	398.15	419.07
FBtr0330114	265.69	78	127.5	179.5	59.5	54
FBtr0330115	0	0	0	0	0	0
FBtr0330116	0	0	0	0	0	0
FBtr0330117	120.5	45.5	54.5	84	41.5	39
FBtr0330118	119	31	46	485	159	154.14
FBtr0330119	5.11	0	1.19	1.04	1.24	1.24
FBtr0330120	0	1	0	0	0.2	3
FBtr0330121	6.02	0	1.61	0.58	1.61	2.75
FBtr0330122	0	0	0	0	0	0
FBtr0330123	0	0	0	0	0	0
FBtr0330124	0	1.71	1	2.13	0	3
FBtr0330125	0	0	0	0	0	0
FBtr0330126	3.75	0	0	0	0	0
FBtr0330127	0	0	0	0	0	0
FBtr0330128	0	0	0	0	0	0
FBtr0330130	0	0	0	0	0	0
FBtr0330131	0.06	0.3	0.33	0.07	0.24	0.19
FBtr0330132	84.56	62.28	93.9	131.49	67.49	64.74
FBtr0330133	0	0	0	0	0	0
FBtr0330134	0	0	0	0	0	0
FBtr0330135	0	0	0	0	0	0
FBtr0330136	0	0	0	0	0	0
FBtr0330137	1300.79	455.23	651.76	1625.17	408.09	472.8
FBtr0330139	0	2	1	2	0	0
FBtr0330140	0	0	0	0	0	0
FBtr0330142	0	0	0	0	0	0
FBtr0330143	32.87	7.47	2.49	26.54	13.69	8.71
FBtr0330144	0.5	0	0	0.5	0	0
FBtr0330145	332.86	446.58	677.1	109.23	74.29	56.83
FBtr0330146	0	0	0	0	0	0
FBtr0330147	0	0	0	0	0	0
FBtr0330148	169.18	417.28	542.98	411.03	496.08	365.32
FBtr0330149	239.26	62.84	162.13	816.38	37.83	113.97
FBtr0330150	388.1	51.85	82.46	78.43	61.9	62.29
FBtr0330151	279.5	111.85	189.18	304	100.37	141
FBtr0330152	544.5	146	209	580.5	173.5	145.5
FBtr0330153	0	2	1	3	0	1
FBtr0330154	2972.14	903.99	968.66	2917.92	952.49	863.32
FBtr0330155	754.72	548.02	982.68	1164.15	701.01	470.35
FBtr0330156	487.19	373.78	403.26	1302.78	531.9	431.96
FBtr0330157	388.39	140.79	211.6	360.91	147.3	176.23
FBtr0330158	396.23	172.42	236.8	550.18	240.41	154.54
FBtr0330159	191.55	152.16	175.18	1209.1	492.7	358.71
FBtr0330160	1592.42	676.05	699.37	2000.02	670.78	458.85
FBtr0330161	506.47	287.53	388.93	797.64	364.5	335.17
FBtr0330162	725.57	91.06	86.16	771.11	143.66	84.71
FBtr0330163	334.58	93.52	103.1	284.63	72.56	66.5
FBtr0330164	525.84	54.96	74.8	171.74	39.89	20
FBtr0330165	1.5	0	1	1.5	1.5	1.5
FBtr0330166	411.55	53.76	88.84	189.02	52.7	0
FBtr0330167	453.13	181.5	244.5	549.89	191	194.5
FBtr0330168	726.56	688.22	1042.8	1673.56	635.53	558.08
FBtr0330169	715.71	305.47	313.29	1062.64	288.53	90.05
FBtr0330170	16.36	17.56	22.5	10	5.34	5.3
FBtr0330171	2.5	1.5	1.5	3	1	1.5
FBtr0330172	3	0	1	3	0	0
FBtr0330173	0	37.53	25.95	64.94	50.04	0
FBtr0330174	0	0	0	0	0	19.29
FBtr0330175	86.5	0	20.82	44	49.53	0
FBtr0330176	60.38	12.87	18.09	8.03	0	6.92
FBtr0330177	105.29	72.32	65.67	0	78.12	93.13
FBtr0330178	0	0.5	0.5	0	0	0
FBtr0330179	177.5	48	75.5	217.5	77.5	69
FBtr0330180	387	195	254	436	162.5	186.5
FBtr0330181	0	0	0	0	0	3.43
FBtr0330182	666.08	60.58	83.95	544.17	131.54	117.65
FBtr0330183	0	0	0	0	0	0
FBtr0330184	486.41	270.78	439.56	699.04	381.27	248.44
FBtr0330185	17.82	0	0	0	0	0
FBtr0330186	814.09	211.5	299.24	1916.37	545.43	430.41
FBtr0330187	6	0	1	2.5	1	1.5
FBtr0330188	0	0	0	0	0	0
FBtr0330189	0	0	131.79	211.09	0	13.92
FBtr0330190	0	0	1.52	0.84	0	0
FBtr0330191	0	39.47	67.4	44.7	0	0
FBtr0330192	260.33	208.45	246.81	777.65	303.11	280.12
FBtr0330193	1624.34	228.11	288.39	1554.71	391.77	256.76
FBtr0330194	18.95	0	15.73	8.29	17.34	0
FBtr0330195	0	0	0	10.28	0	21.16
FBtr0330196	1	1	2	3.5	1	1
FBtr0330197	0	0	10.01	12.87	0	3.73
FBtr0330198	631.63	150.84	581.6	164.48	319.72	341.04
FBtr0330199	0	0	0	0	193.64	0
FBtr0330200	0	0	0	0	0	0
FBtr0330201	0	0	0	0	0	0
FBtr0330202	0	0	0	0	0	0
FBtr0330203	536.44	265.97	301.79	703.18	351.41	298.32
FBtr0330204	536.44	265.97	301.79	703.18	351.41	298.32
FBtr0330205	354.98	210.09	283.25	268.41	120.31	106.33
FBtr0330206	216.85	0	0	81.28	0	0
FBtr0330207	0	38.59	0	0	7.97	0
FBtr0330208	275.9	108.38	135.89	436.94	148.65	149.38
FBtr0330209	6	1.5	3	1.5	1.5	1
FBtr0330210	2.52	0	0.5	2.01	1	1
FBtr0330211	0	0	0	0	0	0
FBtr0330212	0	0	0	0	0	0
FBtr0330213	2.97	0	0	0	0	0
FBtr0330214	624.26	148.96	243.4	661.78	194.71	165.55
FBtr0330215	159.04	3.71	0	14.44	0	0
FBtr0330216	148.39	8.05	22.71	285.13	54.94	16.32
FBtr0330217	9.63	62.26	80.84	80.63	74.36	94.93
FBtr0330218	0	0	0	0	0	0
FBtr0330219	303.76	165	209.78	708.41	106.33	68.78
FBtr0330220	0	3.9	0	0	0	0
FBtr0330221	2	0	1	3	3	0
FBtr0330222	0	0	0	0	0	0
FBtr0330223	0	0	0	0	0	0
FBtr0330225	206.27	47.07	42.73	140.4	8.55	12.85
FBtr0330226	1708.66	668.26	802.28	1349.62	678.72	664.74
FBtr0330227	1078.23	405	528.03	1372.92	486.55	452.02
FBtr0330228	847.5	367	457.5	1250	469	430
FBtr0330229	48.91	9.41	9.38	78.22	0	9.4
FBtr0330230	1	0	0.5	0.5	0.5	0
FBtr0330231	0	0	0	0	0	0
FBtr0330232	0	0	0	0	0	0
FBtr0330233	0	0	0	2	0	0
FBtr0330234	0	0	0	0	0	0
FBtr0330235	638.06	289.42	414.32	845.54	334.67	197.06
FBtr0330236	722.95	527.56	862.89	843.57	518.16	471.9
FBtr0330237	1102.21	505.95	725.64	1305.69	524.5	505.5
FBtr0330238	0.88	0	1.55	0	3.22	10.28
FBtr0330239	5.5	3.5	3	2	1.5	1
FBtr0330240	0	0	0	0	0	0
FBtr0330241	0	0	5	0	0	0
FBtr0330243	174.94	494.82	694.2	802.08	780.37	514.24
FBtr0330244	2378.69	425.7	424.49	2870.08	463.33	400.23
FBtr0330245	1007.68	520.48	775.71	1468.54	662.92	571.62
FBtr0330246	112.5	52	60.5	130	49.5	47.5
FBtr0330247	405.46	123.68	155.6	395.51	136	136.44
FBtr0330248	219.64	37.77	141.96	310.65	133.55	75.8
FBtr0330249	336.37	175.51	262.98	846.51	354.14	303.11
FBtr0330252	94.03	53.41	52.23	164.25	20.37	56.52
FBtr0330253	81.49	46.29	72.43	116.7	50.83	94
FBtr0330254	0.5	0.5	0	0	0	0
FBtr0330255	0	0	0	0	0	0
FBtr0330256	280.2	0	0	42.71	0	0
FBtr0330257	0	10.34	0	0	0	0
FBtr0330258	439.68	179.46	136.59	491.25	194.6	182.65
FBtr0330259	2	2	2	4	1	1
FBtr0330260	0	0	0	0	0	0
FBtr0330261	114.06	0	11.18	0	22.52	7.91
FBtr0330262	606.43	114.68	145.57	581.88	194.73	83.46
FBtr0330263	56.39	16.97	19.53	750.56	231.65	45.71
FBtr0330264	305.88	642.66	734.91	1456.47	802.88	688.04
FBtr0330265	0	0	0	0	0	0
FBtr0330266	539.43	0	0	0	0	0
FBtr0330267	0	0	0	0	0	0
FBtr0330268	1734.93	333.34	470.86	1060.6	356.91	386.45
FBtr0330269	202.11	0	0	624.4	0	0.64
FBtr0330270	47.8	0	0	60.57	80.58	9.97
FBtr0330271	0	0	0	0	66.49	0
FBtr0330272	0	50.27	59.74	0	170.53	76.25
FBtr0330273	0	0	6.86	0	6.6	0
FBtr0330274	183.91	24.1	0	0	0	0
FBtr0330275	0	0	0	0	0	0
FBtr0330276	0	0	0	0	0	0
FBtr0330277	110.84	25.7	58.51	317.45	33.74	74.33
FBtr0330278	0	0	0	0	0	0
FBtr0330279	38.67	103.41	176.37	81.24	41.41	35.19
FBtr0330280	168.16	17.52	19.53	219.75	33.65	90.63
FBtr0330281	0	0	0	0	0	0
FBtr0330283	62.5	0	4.04	11.77	0	0
FBtr0330286	0	0	0	2.28	0	0
FBtr0330287	0	0	0	0	0	0
FBtr0330288	0	0	0	0	0	0
FBtr0330289	0	0	0	0	0	0
FBtr0330290	431.55	81.47	63.23	304.4	108.46	102.65
FBtr0330291	0	0	0	0	0	0
FBtr0330292	724	302.5	404	894.5	363	285
FBtr0330293	0	0	0	0	0	0
FBtr0330294	0	3	3	0	1.49	1.61
FBtr0330295	10.06	0	0	12.04	3.77	3.62
FBtr0330296	0	12.81	0	2.31	0	16.9
FBtr0330297	997.99	459	637	1193.05	581	559
FBtr0330298	0	0	0	0	0	0
FBtr0330299	1683.4	0	0	0	0	0
FBtr0330300	40.9	57.33	0	218.71	111.71	46.71
FBtr0330301	3190.22	703.57	912.69	4663.62	988.52	700.48
FBtr0330302	4.42	0	0	0	0	0
FBtr0330303	677.35	580.26	844.49	1435.06	594.67	546.38
FBtr0330304	0	0	0	0	0	0
FBtr0330305	0	0	0	0	0	0
FBtr0330306	74.97	18.47	18.38	19.71	0	0
FBtr0330308	1701.5	602.55	410	2690.63	409.44	427.98
FBtr0330309	0.23	0	0	0	0	0
FBtr0330310	0.47	0	0	0	0	0
FBtr0330311	8148.65	1008.47	1218.42	8108.84	1417.65	866.41
FBtr0330312	0	0	0	0	0	0
FBtr0330313	0	0	0	0	0	0
FBtr0330314	686.37	755.13	803.76	3814.29	496.37	975.54
FBtr0330315	75.97	30.99	27.14	31.36	19.65	23.69
FBtr0330316	0	0	0	0	0	0
FBtr0330317	0	0	0	36.42	0	0
FBtr0330318	0	0	0	0	0	0
FBtr0330319	85.15	62.77	71.39	258.82	87.16	75.14
FBtr0330320	19.44	4.09	7.61	24.59	4.11	17.57
FBtr0330321	47.43	11.14	21.47	59.31	24.47	22.11
FBtr0330322	0	0	0	0	0	0
FBtr0330323	1	2	1	0	0	1
FBtr0330324	0	0	0	0	0	0
FBtr0330325	128.47	41.05	49.37	235.31	86.43	88.22
FBtr0330327	153.74	31.6	45.65	296.89	65.65	60.2
FBtr0330328	288.91	48.58	104.12	657.6	89.33	55.34
FBtr0330329	2959.91	1104.43	1450.61	3339.15	1176.97	1095.97
FBtr0330330	43.39	37.32	62.17	112.68	142.82	90.64
FBtr0330331	109.33	0	0	273.36	0	0
FBtr0330332	236.38	50.25	65.22	405.81	60.21	75.38
FBtr0330333	0	0	0	0	0	0
FBtr0330335	0	0	0	0	0	0
FBtr0330336	9	0	0	0	0	0
FBtr0330337	0	0	0	0	0	0
FBtr0330338	0	3	3	0	3	2
FBtr0330340	0.67	0.33	0	0.33	0	0
FBtr0330341	0.67	0.33	0	0.33	0	0
FBtr0330342	298.27	73.95	138.88	230.07	96.16	39.9
FBtr0330343	0	0	0	0	0	0
FBtr0330344	0	0	0	0	0	0
FBtr0330345	2820.98	0	1.7	1986.67	0	0
FBtr0330346	0	0	0	0	0	0
FBtr0330347	0	0	0	0	3.69	0
FBtr0330348	0	0	1.3	0	0	0
FBtr0330349	0	0	0	0	0	0
FBtr0330350	0	0	0	0	0	7.6
FBtr0330351	0	0	0	2.41	0	0
FBtr0330352	0	0	0	5	0	0
FBtr0330353	0	0	0	0	0	0
FBtr0330354	0	0	0	0	0	0
FBtr0330355	9.26	0	0	9.93	5.31	1.4
FBtr0330356	0	0	0	0	0	0
FBtr0330357	0	0	0	0	0	0
FBtr0330358	3	1	1	0	4	2
FBtr0330359	0	0	0	2.5	0	0
FBtr0330360	0	0	0	2.5	0	0
FBtr0330367	0	0	0	44.26	0	0
FBtr0330368	1985.14	877.8	1202.25	2408.04	1043.79	878.76
FBtr0330369	293.42	100.5	135	257	97	112.5
FBtr0330370	52.22	18.16	15.25	155.78	23.38	39.47
FBtr0330371	44.94	53.93	62.33	28.55	35.86	26.67
FBtr0330372	545.01	227.76	404.21	389.08	293.1	288.51
FBtr0330373	752.2	287.3	360.67	843.95	317.62	311.43
FBtr0330374	187.37	98.89	86.69	167.38	76	29.75
FBtr0330375	386.67	105.55	188.63	309.95	128.5	126.62
FBtr0330376	1135.22	455	582.76	1587.1	573	481.66
FBtr0330378	509	218.5	339.5	502	221.5	249
FBtr0330379	2288.4	1209.47	1670.13	2252.07	1017.12	916.91
FBtr0330380	35.48	0.01	13.77	42.58	158.34	66.33
FBtr0330381	7.22	2.06	2.71	0	2	0
FBtr0330382	269.32	105.5	139	410.01	131.5	131.5
FBtr0330383	485	226	300.5	582.51	239.5	207
FBtr0330384	307.14	36.2	36.61	206.6	41	38.69
FBtr0330385	0	0	0	0	0	0
FBtr0330386	0	0	0	0	0	0
FBtr0330387	395.5	146.5	195.5	439	157.5	157
FBtr0330388	0	0	0	0	0	0
FBtr0330389	0	0.5	0.5	0.5	0	1
FBtr0330390	0	0	0	0.13	0	0
FBtr0330391	261.57	45.2	47.94	111.91	51.5	46
FBtr0330392	480.76	557.37	158.09	155.8	397.45	356.08
FBtr0330393	889.04	15.94	80.02	487.61	86.28	29.76
FBtr0330394	596.63	160.44	186.46	918.09	160.01	122.24
FBtr0330395	680.03	174.4	235.78	513.8	165.79	93.79
FBtr0330396	1454.57	226.4	205.91	1350.44	685.58	525.97
FBtr0330397	1017.82	87.77	145.38	560.62	77.31	99.86
FBtr0330398	84.43	367.88	495.61	1052.79	379.66	411.53
FBtr0330399	0	7.72	9.26	0	9.58	17.75
FBtr0330400	13.31	0	0	0	0	0
FBtr0330401	0	0	0	0	1.32	0
FBtr0330402	0.5	1	1	1	0.5	0
FBtr0330403	32488.18	13706.9	20187.17	50641.32	15916.62	18539.76
FBtr0330404	0	0	0	0	0	0
FBtr0330405	253.21	81.56	88.85	394.2	90.2	94.99
FBtr0330406	0	0	0	0	0	0
FBtr0330407	0	22.42	0	31.15	0	0
FBtr0330408	138.06	76.91	94.91	70.41	71.79	48.7
FBtr0330409	562.53	239.14	367.55	661.73	275.08	269.08
FBtr0330413	205	73.5	110	185	67.5	86.5
FBtr0330414	0	0.02	0	0	0	0
FBtr0330416	7.39	4.8	12.4	2.81	2.56	0
FBtr0330417	42.9	0	36.6	98.07	34.68	0
FBtr0330418	0	0.02	0	0	0	0
FBtr0330419	132.7	0	0	22.12	0	0
FBtr0330420	0	26.15	0	0	0.02	0.02
FBtr0330596	466.84	474.65	425.79	1006.81	592.93	510.01
FBtr0330597	29.8	0	0	11.49	28.4	0
FBtr0330600	11.14	5.16	10.21	16.69	0	10.29
FBtr0330601	18	0	13.76	0	0	0
FBtr0330602	12.96	0	0	0	0	0
FBtr0330603	0	2.73	0	5.77	2.71	0
FBtr0330604	86.53	44.97	68.72	144.87	62.73	64.33
FBtr0330605	86.53	44.97	68.72	144.87	62.73	64.33
FBtr0330606	837.5	313.5	491.5	1133.5	381.5	370.5
FBtr0330607	1094.56	131.43	171.4	913.76	159.69	119.14
FBtr0330608	0	0	0	0	0	0
FBtr0330609	4.19	0.51	3.02	3.59	0.45	0
FBtr0330610	0	0	14.17	0	117.62	13.72
FBtr0330611	0	0	0	0	0	0
FBtr0330612	224	85.5	113.42	382	138.19	133.64
FBtr0330613	632.08	443.33	346.91	895.6	612.14	258.27
FBtr0330614	1684.7	418.35	673.16	3245.55	893.42	596.22
FBtr0330615	0	0	0	0	0	0
FBtr0330616	0	0	0	0	0	0
FBtr0330617	1690.92	398.39	428.02	462.29	15.29	12.35
FBtr0330618	306.6	163.52	247.98	753.93	288.23	268.88
FBtr0330619	0	0	0	0	0	0
FBtr0330620	1420.44	354.19	476.99	2071.82	697.73	410.74
FBtr0330621	24.95	29.98	6.84	49.19	7.38	8.43
FBtr0330622	0	64.24	0	195.43	0	0
FBtr0330623	0	0	0	0	0	0
FBtr0330624	1365.5	407	552	1520	478.5	424
FBtr0330625	0	0	0	0	0	0
FBtr0330626	103.42	0	0	1081.33	11.03	0
FBtr0330627	1043.63	444.27	606.67	807.69	421.83	416.98
FBtr0330628	905.52	415.85	592.54	1077.68	569.52	457.1
FBtr0330629	459	126.5	169.5	408	124	120.5
FBtr0330630	117.01	40.08	23.4	28.84	22.65	0
FBtr0330631	271.94	136.98	116.22	51.66	49.8	56.47
FBtr0330632	127.74	37.88	38.82	115.71	46.87	14.15
FBtr0330633	127.74	37.88	38.82	115.28	46.87	14.15
FBtr0330634	408.53	53.34	51.02	539.83	79.96	62.3
FBtr0330635	0	0	0	0	0	0
FBtr0330636	392.77	118.52	210.19	379.99	140.15	172.24
FBtr0330637	91.7	30.36	49	129.37	53	39
FBtr0330638	0	0	18.7	49.83	14.31	9.09
FBtr0330639	20.89	6.2	0	0	0	0
FBtr0330640	5.94	0	5.63	15.43	7.96	0
FBtr0330641	16.86	0	0	11.4	0	0
FBtr0330642	0	0	0	0	0	0
FBtr0330643	0	16.98	18.18	109.81	0	0
FBtr0330644	25.79	5.95	11.01	30.59	11.16	4.71
FBtr0330645	14.2	13.42	18.99	42.41	16.84	5.07
FBtr0330646	343.8	76.26	130.03	0	37.78	118.99
FBtr0330647	0	0	0	0	0	2
FBtr0330648	0	0	0	28.66	31.42	0
FBtr0330649	0	19.97	33.43	195.02	22.95	14.73
FBtr0330650	39.02	34.93	21.91	65.33	24.51	4.25
FBtr0330651	70.85	21.5	55.72	43.13	0	0
FBtr0330652	1486.58	313.49	263.08	1608.3	466.38	259.09
FBtr0330653	5792.25	538.87	975.84	10668.3	1184.92	573.94
FBtr0330654	0	0	0	0	0	0
FBtr0330655	0	0	0	0	0	0
FBtr0330656	88.46	82.43	143.89	133.12	83.7	80.43
FBtr0330657	0	0	0	0	0	0
FBtr0330658	0	23.53	21.57	203.23	46.95	45.08
FBtr0330659	410.19	80.1	183.64	842.03	162.61	70.78
FBtr0330660	1205.16	1056.54	1351.12	2740.53	1252.07	962.56
FBtr0330661	554.22	55.55	122.11	892.59	124.39	116.04
FBtr0330662	14.84	0	0	6.14	0.01	0
FBtr0330663	0	1	0	1	0	0
FBtr0330664	195.74	54.55	36.93	55.56	48.25	55.84
FBtr0330665	288.5	49.52	46.12	457.86	107.87	25.19
FBtr0330666	272.5	0	180.16	507.39	168.6	64.08
FBtr0330667	0	3	0	0	0	0
FBtr0330668	491.2	95.81	108.6	385.57	113.79	204.47
FBtr0330669	72.03	17.68	16.74	53.95	0	18.82
FBtr0330670	31.45	0	0	56.69	0	0
FBtr0330671	0	0	0	0	0	0
FBtr0330672	0.02	58.11	52.35	79.76	9.73	40.36
FBtr0330673	116.6	40.77	57.83	269.64	81.35	64.29
FBtr0330674	313.96	45.8	168.23	337.81	58.31	128.33
FBtr0330675	0	0	0	25.64	0	0
FBtr0330676	0	0	0	0	0	0
FBtr0330677	147.13	21.27	7.01	32.64	7.06	0
FBtr0330678	234.48	21.92	12.28	138.45	43.03	45.71
FBtr0330679	794.22	51.31	37.11	382.55	11.33	22.18
FBtr0330680	568.29	189.2	330.14	738.06	372.7	370.32
FBtr0330681	11	2	4	11	3	3
FBtr0330682	91.94	34.53	26.31	28.02	18.42	17.38
FBtr0330685	192.98	31.76	30.59	243.12	0	0
FBtr0330686	0	0	0	0	0	0
FBtr0330692	6.73	0	0	6.82	0	0
FBtr0330693	21.42	5.72	0	29.06	0	5.69
FBtr0330695	0	0	3	0.22	0	0
FBtr0330696	5	1	0	5.8	0	0
FBtr0330697	0	0	0	0	0	0
FBtr0330698	0	0	0	0	0	0
FBtr0330699	0	0	0	0	0	0
FBtr0330700	0	0	0	0	0	0
FBtr0330701	0	0	0	0	0	0
FBtr0330702	0	0	0.38	0	0	0
FBtr0330703	0	0.1	0	0	1	0
FBtr0330704	0	0	0	0	0	0
FBtr0330705	0	1.9	0	1	0	0
FBtr0330706	0	0	1.62	0	0	0
FBtr0330707	53.78	18.73	17.48	32.99	11.57	18.96
FBtr0330708	884.96	267.22	349.33	1031.68	302.07	269.73
FBtr0330709	0	0	0	0	0	0
FBtr0330711	0	0	0	0	0	0
FBtr0330712	0	1	0	0	0.5	0.5
FBtr0330713	0	0	0	1.33	0	0
FBtr0330714	283.58	161.83	123.03	319.09	127.42	108.21
FBtr0330716	220.66	138.42	146.54	156.99	0	112.83
FBtr0330717	0	0	0	43.72	88.56	0
FBtr0330718	137.72	0	0	45.87	0	0
FBtr0330719	30	14	14	21	6	11
FBtr0330720	7	1	3	8	1	4
FBtr0330721	0	0	0	0	0	0
FBtr0330722	325.66	136.51	82.05	939.36	269.06	270.86
FBtr0330723	1631.5	463.87	667.41	1851.21	813.82	570.51
FBtr0330724	0	0	0	0	0	0
FBtr0330725	917.92	142.03	134.66	1469.97	473	391.31
FBtr0330726	0	0	0	0	0	0
FBtr0330727	0	0	0	0	0	0
FBtr0330728	0	0	0	0	0	0
FBtr0330729	0	175.97	0.05	0	0	0
FBtr0330730	669.19	330.72	285.92	2526.42	1558.43	1100.07
FBtr0330731	2847.11	844.84	1173.87	1595.78	634.91	802.56
FBtr0330732	688.24	0	32.71	318.06	26.44	27.97
FBtr0330733	2055.35	1580.64	2175.57	4769.95	1781.3	1059.84
FBtr0330734	2847.11	844.84	1173.87	1595.78	634.91	802.56
FBtr0330735	0	0	0	0	0	0
FBtr0330736	0	0.5	0.5	0	0	0
FBtr0331155	71	25.39	35.76	90.11	28.04	33
FBtr0331156	9.5	0	4	27.62	8.74	10
FBtr0331157	9.5	0	4	27.62	8.74	10
FBtr0331158	0	0	0	14.04	13.23	0
FBtr0331159	0	0	0	2.57	0	0
FBtr0331160	0	0	0	2.45	0	0
FBtr0331161	587.16	219.5	296.57	703.5	220.59	207.52
FBtr0331162	0.16	0	0	0	0	0
FBtr0331163	0.5	0.5	0	0.5	0	0
FBtr0331165	47.52	0	0	67.39	0	0
FBtr0331166	169.9	0	0	76.68	0	0
FBtr0331167	14.47	0	0	19.5	0	5
FBtr0331168	0	9	7	0	11	0
FBtr0331169	0	0	1	0	0	0
FBtr0331170	0	0	0	0	0	0
FBtr0331171	0.33	0	0	0	0	0
FBtr0331172	0	6.38	0	0	0	0
FBtr0331173	859.23	670.34	988.55	2342.21	892.02	822.83
FBtr0331174	0	19.95	0	36.48	0	41.92
FBtr0331175	0	0	0	0	0	0
FBtr0331176	29.55	0	0	0	0	0
FBtr0331179	650	205.2	373.46	631.6	203.22	224
FBtr0331180	10405.14	3545.63	5007.69	17229.61	5745.66	4153.54
FBtr0331181	0.5	0	0	0	0	0
FBtr0331182	118.5	10	10	91.5	15	11.5
FBtr0331183	0	0	0	0	0	0
FBtr0331184	925.99	351.99	459.29	1051.06	348.85	398.86
FBtr0331185	197.06	78.91	134.97	222	75	92
