gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
FBtr0308598	FBtr0308598	3967.00	3795.72	17.02	0.65	0.54
FBtr0308599	FBtr0308599	5756.00	5584.72	0.00	0.00	0.00
FBtr0308600	FBtr0308600	3958.00	3786.72	0.00	0.00	0.00
FBtr0308601	FBtr0308601	1556.00	1384.72	0.00	0.00	0.00
FBtr0308602	FBtr0308602	899.00	727.72	17.21	3.41	2.85
FBtr0308603	FBtr0308603	4307.00	4135.72	323.93	11.31	9.43
FBtr0308604	FBtr0308604	4734.00	4562.72	80.31	2.54	2.12
FBtr0308605	FBtr0308605	4538.00	4366.72	346.93	11.47	9.57
FBtr0308606	FBtr0308606	1877.00	1705.72	155.23	13.14	10.96
FBtr0308607	FBtr0308607	2275.00	2103.72	38.83	2.66	2.22
FBtr0308608	FBtr0308608	7970.00	7798.72	0.00	0.00	0.00
FBtr0308609	FBtr0308609	8480.00	8308.72	0.00	0.00	0.00
FBtr0308610	FBtr0308610	2422.00	2250.72	0.00	0.00	0.00
FBtr0308611	FBtr0308611	1269.00	1097.72	761.49	100.13	83.52
FBtr0308612	FBtr0308612	1280.00	1108.72	0.00	0.00	0.00
FBtr0308613	FBtr0308613	3219.00	3047.72	5.06	0.24	0.20
FBtr0308614	FBtr0308614	991.00	819.72	2.14	0.38	0.31
FBtr0308615	FBtr0308615	4954.00	4782.72	3.78	0.11	0.10
FBtr0308616	FBtr0308616	972.00	800.72	0.00	0.00	0.00
FBtr0308617	FBtr0308617	4627.00	4455.72	47.86	1.55	1.29
FBtr0308618	FBtr0308618	2442.00	2270.72	0.00	0.00	0.00
FBtr0308619	FBtr0308619	2401.00	2229.72	0.00	0.00	0.00
FBtr0308620	FBtr0308620	7048.00	6876.72	734.57	15.42	12.86
FBtr0308621	FBtr0308621	7148.00	6976.72	519.03	10.74	8.96
FBtr0308622	FBtr0308622	6323.00	6151.72	224.80	5.27	4.40
FBtr0308623	FBtr0308623	6087.00	5915.72	144.51	3.53	2.94
FBtr0308624	FBtr0308624	4752.00	4580.72	41.79	1.32	1.10
FBtr0308625	FBtr0308625	7433.00	7261.72	0.00	0.00	0.00
FBtr0308626	FBtr0308626	8891.00	8719.72	598.11	9.90	8.26
FBtr0308627	FBtr0308627	8667.00	8495.72	89.74	1.52	1.27
FBtr0308628	FBtr0308628	9438.00	9266.72	0.00	0.00	0.00
FBtr0308629	FBtr0308629	9153.00	8981.72	0.00	0.00	0.00
FBtr0308630	FBtr0308630	9372.00	9200.72	96.82	1.52	1.27
FBtr0308631	FBtr0308631	8538.00	8366.72	172.56	2.98	2.48
FBtr0308632	FBtr0308632	6219.00	6047.72	13.20	0.32	0.26
FBtr0308633	FBtr0308633	9414.00	9242.72	19.86	0.31	0.26
FBtr0308634	FBtr0308634	6636.00	6464.72	215.02	4.80	4.00
FBtr0308636	FBtr0308636	499.00	327.75	0.00	0.00	0.00
FBtr0308637	FBtr0308637	3797.00	3625.72	0.00	0.00	0.00
FBtr0308638	FBtr0308638	2609.00	2437.72	63.73	3.77	3.15
FBtr0308639	FBtr0308639	5535.00	5363.72	44.90	1.21	1.01
FBtr0308640	FBtr0308640	1254.00	1082.72	0.00	0.00	0.00
FBtr0308641	FBtr0308641	2077.00	1905.72	0.00	0.00	0.00
FBtr0308642	FBtr0308642	2451.00	2279.72	0.00	0.00	0.00
FBtr0308644	FBtr0308644	1547.00	1375.72	12.05	1.26	1.05
FBtr0308646	FBtr0308646	1131.00	959.72	4.00	0.60	0.50
FBtr0308647	FBtr0308647	2683.00	2511.72	5.00	0.29	0.24
FBtr0308648	FBtr0308648	2905.00	2733.72	0.00	0.00	0.00
FBtr0308649	FBtr0308649	407.00	235.77	0.00	0.00	0.00
FBtr0308650	FBtr0308650	5361.00	5189.72	167.03	4.65	3.87
FBtr0308651	FBtr0308651	1229.00	1057.72	0.00	0.00	0.00
FBtr0308652	FBtr0308652	5149.00	4977.72	219.37	6.36	5.31
FBtr0308653	FBtr0308653	6272.00	6100.72	70.29	1.66	1.39
FBtr0308654	FBtr0308654	2211.00	2039.72	10.00	0.71	0.59
FBtr0308655	FBtr0308655	1188.00	1016.72	0.00	0.00	0.00
FBtr0308679	FBtr0308679	1720.00	1548.72	4.05	0.38	0.32
FBtr0308681	FBtr0308681	3479.00	3307.72	0.00	0.00	0.00
FBtr0308682	FBtr0308682	2321.00	2149.72	13.82	0.93	0.77
FBtr0308683	FBtr0308683	678.00	506.74	10.98	3.13	2.61
FBtr0308684	FBtr0308684	3695.00	3523.72	14.02	0.57	0.48
FBtr0308686	FBtr0308686	2648.00	2476.72	22.16	1.29	1.08
FBtr0308687	FBtr0308687	2310.00	2138.72	1785.00	120.47	100.49
FBtr0308688	FBtr0308688	3668.00	3496.72	30.99	1.28	1.07
FBtr0308689	FBtr0308689	3179.00	3007.72	16.01	0.77	0.64
FBtr0308691	FBtr0308691	4907.00	4735.72	0.00	0.00	0.00
FBtr0308694	FBtr0308694	4682.00	4510.72	0.00	0.00	0.00
FBtr0308698	FBtr0308698	3781.00	3609.72	0.00	0.00	0.00
FBtr0308699	FBtr0308699	4600.00	4428.72	255.77	8.34	6.95
FBtr0308700	FBtr0308700	1390.00	1218.72	150.84	17.87	14.90
FBtr0308705	FBtr0308705	2319.00	2147.72	0.00	0.00	0.00
FBtr0308707	FBtr0308707	6037.00	5865.72	25.83	0.64	0.53
FBtr0308708	FBtr0308708	564.00	392.74	0.00	0.00	0.00
FBtr0308744	FBtr0308744	508.00	336.75	0.00	0.00	0.00
FBtr0308745	FBtr0308745	591.00	419.74	0.00	0.00	0.00
FBtr0308746	FBtr0308746	596.00	424.74	0.00	0.00	0.00
FBtr0308748	FBtr0308748	790.00	618.73	1.00	0.23	0.19
FBtr0308764	FBtr0308764	938.00	766.72	0.00	0.00	0.00
FBtr0308770	FBtr0308770	7914.00	7742.72	0.00	0.00	0.00
FBtr0308771	FBtr0308771	537.00	365.75	0.00	0.00	0.00
FBtr0308774	FBtr0308774	2890.00	2718.72	0.00	0.00	0.00
FBtr0308781	FBtr0308781	1198.00	1026.72	0.00	0.00	0.00
FBtr0308782	FBtr0308782	368.00	196.78	0.00	0.00	0.00
FBtr0308785	FBtr0308785	8932.00	8760.72	7.84	0.13	0.11
FBtr0308786	FBtr0308786	2872.00	2700.72	0.00	0.00	0.00
FBtr0308790	FBtr0308790	3226.00	3054.72	9.60	0.45	0.38
FBtr0308791	FBtr0308791	15344.00	15172.72	0.00	0.00	0.00
FBtr0308792	FBtr0308792	3190.00	3018.72	30.48	1.46	1.22
FBtr0308793	FBtr0308793	1179.00	1007.72	16.46	2.36	1.97
FBtr0308795	FBtr0308795	1251.00	1079.72	0.00	0.00	0.00
FBtr0308796	FBtr0308796	2378.00	2206.72	0.00	0.00	0.00
FBtr0308797	FBtr0308797	15139.00	14967.72	0.00	0.00	0.00
FBtr0308800	FBtr0308800	1511.00	1339.72	0.00	0.00	0.00
FBtr0308801	FBtr0308801	1717.00	1545.72	0.00	0.00	0.00
FBtr0308802	FBtr0308802	4400.00	4228.72	40.29	1.38	1.15
FBtr0308803	FBtr0308803	6091.00	5919.72	47.41	1.16	0.96
FBtr0308804	FBtr0308804	466.00	294.76	194.63	95.31	79.50
FBtr0308805	FBtr0308805	12808.00	12636.72	57.89	0.66	0.55
FBtr0308806	FBtr0308806	10285.00	10113.72	0.00	0.00	0.00
FBtr0308807	FBtr0308807	970.00	798.72	16.70	3.02	2.52
FBtr0308808	FBtr0308808	1094.00	922.72	0.00	0.00	0.00
FBtr0308809	FBtr0308809	1139.00	967.72	0.00	0.00	0.00
FBtr0308810	FBtr0308810	1584.00	1412.72	51.40	5.25	4.38
FBtr0308811	FBtr0308811	1025.00	853.72	10.00	1.69	1.41
FBtr0308812	FBtr0308812	1149.00	977.72	29.00	4.28	3.57
FBtr0308813	FBtr0308813	607.00	435.74	6.60	2.19	1.82
FBtr0308814	FBtr0308814	4110.00	3938.72	53.37	1.96	1.63
FBtr0308815	FBtr0308815	3446.00	3274.72	155.60	6.86	5.72
FBtr0308816	FBtr0308816	1137.00	965.72	2.00	0.30	0.25
FBtr0308817	FBtr0308817	2094.00	1922.72	0.00	0.00	0.00
FBtr0308818	FBtr0308818	3283.00	3111.72	1.00	0.05	0.04
FBtr0308819	FBtr0308819	1849.00	1677.72	0.00	0.00	0.00
FBtr0308820	FBtr0308820	1962.00	1790.72	4.43	0.36	0.30
FBtr0308821	FBtr0308821	1252.00	1080.72	0.00	0.00	0.00
FBtr0308822	FBtr0308822	2106.00	1934.72	0.00	0.00	0.00
FBtr0308823	FBtr0308823	3463.00	3291.72	12.28	0.54	0.45
FBtr0308825	FBtr0308825	2451.00	2279.72	0.00	0.00	0.00
FBtr0308826	FBtr0308826	1685.00	1513.72	66.49	6.34	5.29
FBtr0308827	FBtr0308827	1595.00	1423.72	191.31	19.40	16.18
FBtr0308828	FBtr0308828	3488.00	3316.72	9.15	0.40	0.33
FBtr0308829	FBtr0308829	3663.00	3491.72	0.00	0.00	0.00
FBtr0308830	FBtr0308830	2306.00	2134.72	48.12	3.25	2.71
FBtr0308831	FBtr0308831	1596.00	1424.72	5.14	0.52	0.43
FBtr0308832	FBtr0308832	1068.00	896.72	84.91	13.67	11.40
FBtr0308833	FBtr0308833	2043.00	1871.72	352.08	27.15	22.65
FBtr0308834	FBtr0308834	2524.00	2352.72	0.00	0.00	0.00
FBtr0308835	FBtr0308835	2485.00	2313.72	8.45	0.53	0.44
FBtr0308836	FBtr0308836	2526.00	2354.72	37.42	2.29	1.91
FBtr0308837	FBtr0308837	4152.00	3980.72	0.00	0.00	0.00
FBtr0308838	FBtr0308838	2980.00	2808.72	0.00	0.00	0.00
FBtr0308839	FBtr0308839	6241.00	6069.72	302.10	7.18	5.99
FBtr0308840	FBtr0308840	6151.00	5979.72	0.00	0.00	0.00
FBtr0308841	FBtr0308841	4482.00	4310.72	0.00	0.00	0.00
FBtr0308842	FBtr0308842	5448.00	5276.72	0.00	0.00	0.00
FBtr0308847	FBtr0308847	1952.00	1780.72	0.00	0.00	0.00
FBtr0308848	FBtr0308848	1875.00	1703.72	687.50	58.25	48.58
FBtr0308849	FBtr0308849	5335.00	5163.72	0.00	0.00	0.00
FBtr0308850	FBtr0308850	5897.00	5725.72	305.81	7.71	6.43
FBtr0308851	FBtr0308851	5552.00	5380.72	27.90	0.75	0.62
FBtr0308852	FBtr0308852	6180.00	6008.72	0.00	0.00	0.00
FBtr0308853	FBtr0308853	3810.00	3638.72	0.00	0.00	0.00
FBtr0308854	FBtr0308854	4163.00	3991.72	0.00	0.00	0.00
FBtr0308855	FBtr0308855	6075.00	5903.72	649.25	15.87	13.24
FBtr0308856	FBtr0308856	6282.00	6110.72	0.00	0.00	0.00
FBtr0308857	FBtr0308857	7012.00	6840.72	67.03	1.41	1.18
FBtr0308858	FBtr0308858	7014.00	6842.72	0.00	0.00	0.00
FBtr0308859	FBtr0308859	5850.00	5678.72	964.84	24.52	20.46
FBtr0308889	FBtr0308889	2253.00	2081.72	0.00	0.00	0.00
FBtr0308890	FBtr0308890	7398.00	7226.72	0.00	0.00	0.00
FBtr0308891	FBtr0308891	7398.00	7226.72	0.00	0.00	0.00
FBtr0308892	FBtr0308892	3210.00	3038.72	0.00	0.00	0.00
FBtr0308894	FBtr0308894	1443.00	1271.72	0.00	0.00	0.00
FBtr0308895	FBtr0308895	5400.00	5228.72	0.00	0.00	0.00
FBtr0308896	FBtr0308896	1737.00	1565.72	3.91	0.36	0.30
FBtr0308914	FBtr0308914	5402.00	5230.72	0.00	0.00	0.00
FBtr0308915	FBtr0308915	5390.00	5218.72	0.00	0.00	0.00
FBtr0308916	FBtr0308916	3890.00	3718.72	0.00	0.00	0.00
FBtr0308917	FBtr0308917	3617.00	3445.72	5.20	0.22	0.18
FBtr0308918	FBtr0308918	1489.00	1317.72	0.00	0.00	0.00
FBtr0308937	FBtr0308937	1385.00	1213.72	2.80	0.33	0.28
FBtr0308945	FBtr0308945	2046.00	1874.72	13.62	1.05	0.87
FBtr0308946	FBtr0308946	1923.00	1751.72	12.38	1.02	0.85
FBtr0308947	FBtr0308947	1051.00	879.72	0.00	0.00	0.00
FBtr0308948	FBtr0308948	740.00	568.73	1.00	0.25	0.21
FBtr0308949	FBtr0308949	6640.00	6468.72	0.00	0.00	0.00
FBtr0308953	FBtr0308953	6816.00	6644.72	1.48	0.03	0.03
FBtr0308954	FBtr0308954	8844.00	8672.72	109.20	1.82	1.52
FBtr0309027	FBtr0309027	14542.00	14370.72	0.00	0.00	0.00
FBtr0309028	FBtr0309028	14470.00	14298.72	5.00	0.05	0.04
FBtr0309029	FBtr0309029	14494.00	14322.72	0.00	0.00	0.00
FBtr0309030	FBtr0309030	6934.00	6762.72	0.00	0.00	0.00
FBtr0309031	FBtr0309031	353.00	181.78	0.00	0.00	0.00
FBtr0309040	FBtr0309040	948.00	776.72	6.00	1.12	0.93
FBtr0309041	FBtr0309041	1497.00	1325.72	0.00	0.00	0.00
FBtr0309042	FBtr0309042	17268.00	17096.72	191.24	1.61	1.35
FBtr0309054	FBtr0309054	3821.00	3649.72	0.00	0.00	0.00
FBtr0309055	FBtr0309055	754.00	582.73	0.00	0.00	0.00
FBtr0309056	FBtr0309056	4422.00	4250.72	0.00	0.00	0.00
FBtr0309062	FBtr0309062	858.00	686.73	0.00	0.00	0.00
FBtr0309063	FBtr0309063	2408.00	2236.72	0.00	0.00	0.00
FBtr0309064	FBtr0309064	1500.00	1328.72	4.43	0.48	0.40
FBtr0309073	FBtr0309073	640.00	468.74	0.00	0.00	0.00
FBtr0309074	FBtr0309074	990.00	818.72	0.00	0.00	0.00
FBtr0309077	FBtr0309077	570.00	398.74	0.00	0.00	0.00
FBtr0309088	FBtr0309088	2778.00	2606.72	54.20	3.00	2.50
FBtr0309089	FBtr0309089	4262.00	4090.72	154.36	5.45	4.54
FBtr0309090	FBtr0309090	5123.00	4951.72	0.00	0.00	0.00
FBtr0309091	FBtr0309091	2701.00	2529.72	0.00	0.00	0.00
FBtr0309093	FBtr0309093	2403.00	2231.72	1.00	0.06	0.05
FBtr0309094	FBtr0309094	2844.00	2672.72	291.76	15.76	13.14
FBtr0309095	FBtr0309095	1837.00	1665.72	0.00	0.00	0.00
FBtr0309096	FBtr0309096	2285.00	2113.72	4.35	0.30	0.25
FBtr0309097	FBtr0309097	2187.00	2015.72	59.86	4.29	3.58
FBtr0309098	FBtr0309098	1488.00	1316.72	21.80	2.39	1.99
FBtr0309099	FBtr0309099	802.00	630.73	126.81	29.02	24.21
FBtr0309100	FBtr0309100	2162.00	1990.72	2.00	0.15	0.12
FBtr0309101	FBtr0309101	2625.00	2453.72	0.00	0.00	0.00
FBtr0309102	FBtr0309102	2582.00	2410.72	0.00	0.00	0.00
FBtr0309103	FBtr0309103	2531.00	2359.72	0.00	0.00	0.00
FBtr0309104	FBtr0309104	4163.00	3991.72	0.00	0.00	0.00
FBtr0309105	FBtr0309105	2287.00	2115.72	0.00	0.00	0.00
FBtr0309106	FBtr0309106	2643.00	2471.72	1199.09	70.03	58.41
FBtr0309107	FBtr0309107	1945.00	1773.72	90.85	7.39	6.17
FBtr0309108	FBtr0309108	4153.00	3981.72	142.11	5.15	4.30
FBtr0309109	FBtr0309109	3854.00	3682.72	0.00	0.00	0.00
FBtr0309110	FBtr0309110	4100.00	3928.72	0.00	0.00	0.00
FBtr0309111	FBtr0309111	4399.00	4227.72	66.56	2.27	1.90
FBtr0309112	FBtr0309112	4161.00	3989.72	0.00	0.00	0.00
FBtr0309113	FBtr0309113	6053.00	5881.72	330.67	8.12	6.77
FBtr0309114	FBtr0309114	3723.00	3551.72	570.15	23.17	19.33
FBtr0309115	FBtr0309115	3977.00	3805.72	0.00	0.00	0.00
FBtr0309116	FBtr0309116	871.00	699.73	0.00	0.00	0.00
FBtr0309117	FBtr0309117	12592.00	12420.72	0.00	0.00	0.00
FBtr0309118	FBtr0309118	12477.00	12305.72	0.00	0.00	0.00
FBtr0309119	FBtr0309119	9642.00	9470.72	2181.08	33.24	27.73
FBtr0309120	FBtr0309120	9919.00	9747.72	607.47	9.00	7.50
FBtr0309175	FBtr0309175	598.00	426.74	0.00	0.00	0.00
FBtr0309176	FBtr0309176	1364.00	1192.72	1.00	0.12	0.10
FBtr0309177	FBtr0309177	1367.00	1195.72	0.00	0.00	0.00
FBtr0309178	FBtr0309178	534.00	362.75	0.00	0.00	0.00
FBtr0309179	FBtr0309179	5059.00	4887.72	0.00	0.00	0.00
FBtr0309180	FBtr0309180	6074.00	5902.72	0.00	0.00	0.00
FBtr0309181	FBtr0309181	529.00	357.75	0.00	0.00	0.00
FBtr0309182	FBtr0309182	514.00	342.75	0.00	0.00	0.00
FBtr0309183	FBtr0309183	937.00	765.72	0.00	0.00	0.00
FBtr0309189	FBtr0309189	281.00	109.80	0.00	0.00	0.00
FBtr0309194	FBtr0309194	2398.00	2226.72	0.00	0.00	0.00
FBtr0309195	FBtr0309195	2358.00	2186.72	2.00	0.13	0.11
FBtr0309202	FBtr0309202	3734.00	3562.72	0.00	0.00	0.00
FBtr0309203	FBtr0309203	3589.00	3417.72	4.00	0.17	0.14
FBtr0309204	FBtr0309204	4127.00	3955.72	0.00	0.00	0.00
FBtr0309205	FBtr0309205	6705.00	6533.72	0.00	0.00	0.00
FBtr0309206	FBtr0309206	921.00	749.72	6.00	1.16	0.96
FBtr0309207	FBtr0309207	888.00	716.73	0.00	0.00	0.00
FBtr0309208	FBtr0309208	939.00	767.72	0.00	0.00	0.00
FBtr0309209	FBtr0309209	3946.00	3774.72	47.58	1.82	1.52
FBtr0309210	FBtr0309210	2675.00	2503.72	0.00	0.00	0.00
FBtr0309211	FBtr0309211	2678.00	2506.72	0.00	0.00	0.00
FBtr0309212	FBtr0309212	988.00	816.72	228.97	40.47	33.75
FBtr0309213	FBtr0309213	1275.00	1103.72	0.00	0.00	0.00
FBtr0309214	FBtr0309214	2078.00	1906.72	808.97	61.24	51.08
FBtr0309215	FBtr0309215	2005.00	1833.72	0.00	0.00	0.00
FBtr0309217	FBtr0309217	1881.00	1709.72	0.00	0.00	0.00
FBtr0309218	FBtr0309218	1874.00	1702.72	0.00	0.00	0.00
FBtr0309219	FBtr0309219	3082.00	2910.72	0.00	0.00	0.00
FBtr0309220	FBtr0309220	3315.00	3143.72	0.00	0.00	0.00
FBtr0309221	FBtr0309221	1905.00	1733.72	0.00	0.00	0.00
FBtr0309222	FBtr0309222	1578.00	1406.72	2.00	0.21	0.17
FBtr0309223	FBtr0309223	4544.00	4372.72	0.00	0.00	0.00
FBtr0309224	FBtr0309224	6284.00	6112.72	3.10	0.07	0.06
FBtr0309225	FBtr0309225	6150.00	5978.72	0.00	0.00	0.00
FBtr0309226	FBtr0309226	6583.00	6411.72	0.00	0.00	0.00
FBtr0309227	FBtr0309227	3917.00	3745.72	0.00	0.00	0.00
FBtr0309228	FBtr0309228	7266.00	7094.72	5.37	0.11	0.09
FBtr0309229	FBtr0309229	7005.00	6833.72	0.00	0.00	0.00
FBtr0309230	FBtr0309230	3942.00	3770.72	0.00	0.00	0.00
FBtr0309231	FBtr0309231	6779.00	6607.72	0.00	0.00	0.00
FBtr0309235	FBtr0309235	2505.00	2333.72	15.82	0.98	0.82
FBtr0309236	FBtr0309236	2233.00	2061.72	0.00	0.00	0.00
FBtr0309237	FBtr0309237	2720.00	2548.72	64.61	3.66	3.05
FBtr0309238	FBtr0309238	4305.00	4133.72	740.65	25.86	21.57
FBtr0309239	FBtr0309239	5178.00	5006.72	68.54	1.98	1.65
FBtr0309240	FBtr0309240	2688.00	2516.72	165.01	9.46	7.89
FBtr0309241	FBtr0309241	2504.00	2332.72	0.00	0.00	0.00
FBtr0309242	FBtr0309242	1240.00	1068.72	9.54	1.29	1.07
FBtr0309243	FBtr0309243	669.00	497.74	32.41	9.40	7.84
FBtr0309244	FBtr0309244	1785.00	1613.72	0.00	0.00	0.00
FBtr0309245	FBtr0309245	4679.00	4507.72	28.60	0.92	0.76
FBtr0309246	FBtr0309246	2620.00	2448.72	230.23	13.57	11.32
FBtr0309247	FBtr0309247	1470.00	1298.72	0.00	0.00	0.00
FBtr0309249	FBtr0309249	3519.00	3347.72	27.01	1.16	0.97
FBtr0309250	FBtr0309250	4972.00	4800.72	1001.67	30.12	25.12
FBtr0309251	FBtr0309251	5032.00	4860.72	41.48	1.23	1.03
FBtr0309252	FBtr0309252	4204.00	4032.72	107.15	3.84	3.20
FBtr0309253	FBtr0309253	3753.00	3581.72	365.06	14.71	12.27
FBtr0309254	FBtr0309254	4718.00	4546.72	227.41	7.22	6.02
FBtr0309255	FBtr0309255	4997.00	4825.72	0.02	0.00	0.00
FBtr0309256	FBtr0309256	2897.00	2725.72	131.04	6.94	5.79
FBtr0309257	FBtr0309257	2839.00	2667.72	50.90	2.75	2.30
FBtr0309258	FBtr0309258	1305.00	1133.72	80.59	10.26	8.56
FBtr0309271	FBtr0309271	1101.00	929.72	0.00	0.00	0.00
FBtr0309276	FBtr0309276	4491.00	4319.72	0.00	0.00	0.00
FBtr0309277	FBtr0309277	2629.00	2457.72	0.00	0.00	0.00
FBtr0309278	FBtr0309278	4770.00	4598.72	0.00	0.00	0.00
FBtr0309280	FBtr0309280	5420.00	5248.72	0.00	0.00	0.00
FBtr0309281	FBtr0309281	4433.00	4261.72	0.00	0.00	0.00
FBtr0309285	FBtr0309285	2777.00	2605.72	2.00	0.11	0.09
FBtr0309286	FBtr0309286	1088.00	916.72	9.18	1.45	1.21
FBtr0309288	FBtr0309288	2305.00	2133.72	6.00	0.41	0.34
FBtr0309294	FBtr0309294	1727.00	1555.72	0.00	0.00	0.00
FBtr0309295	FBtr0309295	1634.00	1462.72	0.00	0.00	0.00
FBtr0309298	FBtr0309298	2038.00	1866.72	0.00	0.00	0.00
FBtr0309299	FBtr0309299	1773.00	1601.72	0.00	0.00	0.00
FBtr0309301	FBtr0309301	2790.00	2618.72	171.37	9.45	7.88
FBtr0309302	FBtr0309302	3739.00	3567.72	22.27	0.90	0.75
FBtr0309303	FBtr0309303	2716.00	2544.72	75.97	4.31	3.59
FBtr0309307	FBtr0309307	5887.00	5715.72	0.00	0.00	0.00
FBtr0309312	FBtr0309312	2443.00	2271.72	50.95	3.24	2.70
FBtr0309316	FBtr0309316	1451.00	1279.72	2.78	0.31	0.26
FBtr0309318	FBtr0309318	1089.00	917.72	0.00	0.00	0.00
FBtr0309319	FBtr0309319	4362.00	4190.72	210.22	7.24	6.04
FBtr0309320	FBtr0309320	3683.00	3511.72	10.46	0.43	0.36
FBtr0309321	FBtr0309321	3793.00	3621.72	120.72	4.81	4.01
FBtr0309322	FBtr0309322	3411.00	3239.72	0.00	0.00	0.00
FBtr0309323	FBtr0309323	1305.00	1133.72	98.95	12.60	10.51
FBtr0309369	FBtr0309369	9299.00	9127.72	0.00	0.00	0.00
FBtr0309370	FBtr0309370	14683.00	14511.72	0.00	0.00	0.00
FBtr0309371	FBtr0309371	1387.00	1215.72	0.00	0.00	0.00
FBtr0309372	FBtr0309372	1460.00	1288.72	227.96	25.53	21.30
FBtr0309498	FBtr0309498	4031.00	3859.72	0.00	0.00	0.00
FBtr0309499	FBtr0309499	4055.00	3883.72	0.00	0.00	0.00
FBtr0309500	FBtr0309500	4366.00	4194.72	0.00	0.00	0.00
FBtr0309501	FBtr0309501	5977.00	5805.72	0.00	0.00	0.00
FBtr0309504	FBtr0309504	884.00	712.73	101.57	20.57	17.16
FBtr0309505	FBtr0309505	352.00	180.78	0.00	0.00	0.00
FBtr0309506	FBtr0309506	3453.00	3281.72	0.00	0.00	0.00
FBtr0309507	FBtr0309507	467.00	295.76	4.00	1.95	1.63
FBtr0309511	FBtr0309511	592.00	420.74	0.00	0.00	0.00
FBtr0309512	FBtr0309512	1575.00	1403.72	0.00	0.00	0.00
FBtr0309516	FBtr0309516	774.00	602.73	0.00	0.00	0.00
FBtr0309789	FBtr0309789	1414.00	1242.72	0.00	0.00	0.00
FBtr0309790	FBtr0309790	2858.00	2686.72	0.00	0.00	0.00
FBtr0309791	FBtr0309791	1879.00	1707.72	2.69	0.23	0.19
FBtr0309792	FBtr0309792	742.00	570.73	0.00	0.00	0.00
FBtr0309793	FBtr0309793	5390.00	5218.72	62.20	1.72	1.43
FBtr0309795	FBtr0309795	3686.00	3514.72	0.00	0.00	0.00
FBtr0309796	FBtr0309796	3612.00	3440.72	1.00	0.04	0.03
FBtr0309797	FBtr0309797	1009.00	837.72	0.00	0.00	0.00
FBtr0309798	FBtr0309798	2312.00	2140.72	0.00	0.00	0.00
FBtr0309799	FBtr0309799	879.00	707.73	1.55	0.32	0.26
FBtr0309800	FBtr0309800	2577.00	2405.72	0.97	0.06	0.05
FBtr0309802	FBtr0309802	655.00	483.74	13.32	3.97	3.31
FBtr0309803	FBtr0309803	8472.00	8300.72	56.71	0.99	0.82
FBtr0309812	FBtr0309812	1172.00	1000.72	0.00	0.00	0.00
FBtr0309813	FBtr0309813	985.00	813.72	0.00	0.00	0.00
FBtr0309814	FBtr0309814	907.00	735.72	0.00	0.00	0.00
FBtr0309815	FBtr0309815	1239.00	1067.72	0.00	0.00	0.00
FBtr0309827	FBtr0309827	2358.00	2186.72	0.00	0.00	0.00
FBtr0309828	FBtr0309828	5930.00	5758.72	670.14	16.80	14.01
FBtr0309829	FBtr0309829	9835.00	9663.72	0.00	0.00	0.00
FBtr0309832	FBtr0309832	3001.00	2829.72	0.00	0.00	0.00
FBtr0309833	FBtr0309833	2712.00	2540.72	0.00	0.00	0.00
FBtr0309834	FBtr0309834	2284.00	2112.72	2.00	0.14	0.11
FBtr0309835	FBtr0309835	3643.00	3471.72	0.00	0.00	0.00
FBtr0309836	FBtr0309836	4378.00	4206.72	0.00	0.00	0.00
FBtr0309837	FBtr0309837	3952.00	3780.72	87.04	3.32	2.77
FBtr0309838	FBtr0309838	4006.00	3834.72	0.00	0.00	0.00
FBtr0309839	FBtr0309839	4403.00	4231.72	0.00	0.00	0.00
FBtr0309840	FBtr0309840	3631.00	3459.72	193.73	8.08	6.74
FBtr0309841	FBtr0309841	4151.00	3979.72	30.92	1.12	0.94
FBtr0309842	FBtr0309842	1835.00	1663.72	6.77	0.59	0.49
FBtr0309843	FBtr0309843	1811.00	1639.72	0.00	0.00	0.00
FBtr0309844	FBtr0309844	2004.00	1832.72	0.00	0.00	0.00
FBtr0309845	FBtr0309845	3298.00	3126.72	71.85	3.32	2.77
FBtr0309846	FBtr0309846	1745.00	1573.72	74.06	6.79	5.67
FBtr0309847	FBtr0309847	1395.00	1223.72	235.50	27.78	23.17
FBtr0309848	FBtr0309848	2040.00	1868.72	0.00	0.00	0.00
FBtr0309849	FBtr0309849	1730.00	1558.72	8.73	0.81	0.67
FBtr0309850	FBtr0309850	1813.00	1641.72	2.85	0.25	0.21
FBtr0309851	FBtr0309851	1933.00	1761.72	0.00	0.00	0.00
FBtr0309852	FBtr0309852	1525.00	1353.72	5.86	0.62	0.52
FBtr0309853	FBtr0309853	1486.00	1314.72	0.00	0.00	0.00
FBtr0309854	FBtr0309854	368.00	196.78	0.00	0.00	0.00
FBtr0309855	FBtr0309855	283.00	111.80	0.00	0.00	0.00
FBtr0309857	FBtr0309857	4559.00	4387.72	0.00	0.00	0.00
FBtr0309858	FBtr0309858	2627.00	2455.72	46.59	2.74	2.28
FBtr0309859	FBtr0309859	5172.00	5000.72	885.54	25.56	21.32
FBtr0309860	FBtr0309860	5874.00	5702.72	122.30	3.10	2.58
FBtr0309861	FBtr0309861	5262.00	5090.72	122.87	3.48	2.91
FBtr0309862	FBtr0309862	5159.00	4987.72	150.70	4.36	3.64
FBtr0309863	FBtr0309863	5906.00	5734.72	68.58	1.73	1.44
